Danh mục,Thương hiệu,Tên sản phẩm,Phân loại,Giá bán,Giá cũ,Tồn kho,Link ảnh,Mô tả sản phẩm
Body Care,Soap & Glory,Body Butter Original Pink,300ml,420.000 đ,520.000 đ,12.0,https://down-vn.img.susercontent.com/file/vn-11134207-7ra0g-m7vwqn7g3jwn22.webp,"Dòng sản phẩm Body Butter Original Pink của Soap & Glory giúp làm sạch, cấp ẩm và nuôi dưỡng làn da toàn thân một cách toàn diện. Công thức nhẹ dịu, hương thơm thư giãn mang lại cảm giác dễ chịu, giúp da luôn mềm mại và mịn màng sau mỗi lần sử dụng."
Body Care,Soap & Glory,Hand Food Cream,125ml,220.000 đ,280.000 đ,18.0,https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-m0lgtd5zt4a5ce.webp,"Dòng sản phẩm Hand Food Cream của Soap & Glory giúp làm sạch, cấp ẩm và nuôi dưỡng làn da toàn thân một cách toàn diện. Công thức nhẹ dịu, hương thơm thư giãn mang lại cảm giác dễ chịu, giúp da luôn mềm mại và mịn màng sau mỗi lần sử dụng."
Body Care,Dr.Teal's,Epsom Salt Lavender,1.36kg,320.000 đ,420.000 đ,15.0,https://down-vn.img.susercontent.com/file/vn-11134207-7ra0g-m9wi7robfvwkdf.webp,"Dòng sản phẩm Epsom Salt Lavender của Dr.Teal's giúp làm sạch, cấp ẩm và nuôi dưỡng làn da toàn thân một cách toàn diện. Công thức nhẹ dịu, hương thơm thư giãn mang lại cảm giác dễ chịu, giúp da luôn mềm mại và mịn màng sau mỗi lần sử dụng."
Body Care,Dr.Teal's,Foaming Bath Lavender,1000ml,350.000 đ,450.000 đ,12.0,https://down-vn.img.susercontent.com/file/vn-11134207-81ztc-mn2sraoq2o028f.webp,"Dòng sản phẩm Foaming Bath Lavender của Dr.Teal's giúp làm sạch, cấp ẩm và nuôi dưỡng làn da toàn thân một cách toàn diện. Công thức nhẹ dịu, hương thơm thư giãn mang lại cảm giác dễ chịu, giúp da luôn mềm mại và mịn màng sau mỗi lần sử dụng."
Body Care,Yves Rocher,Sữa Tắm Olive,400ml,220.000 đ,280.000 đ,18.0,https://down-vn.img.susercontent.com/file/vn-11134207-7ra0g-m9iof5tudcp3aa.webp,"Dòng sản phẩm Sữa Tắm Olive của Yves Rocher giúp làm sạch, cấp ẩm và nuôi dưỡng làn da toàn thân một cách toàn diện. Công thức nhẹ dịu, hương thơm thư giãn mang lại cảm giác dễ chịu, giúp da luôn mềm mại và mịn màng sau mỗi lần sử dụng."
Body Care,Yves Rocher,Sữa Tắm Coconut,400ml,220.000 đ,280.000 đ,16.0,https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-md8hyiggjt7gfa.webp,"Dòng sản phẩm Sữa Tắm Coconut của Yves Rocher giúp làm sạch, cấp ẩm và nuôi dưỡng làn da toàn thân một cách toàn diện. Công thức nhẹ dịu, hương thơm thư giãn mang lại cảm giác dễ chịu, giúp da luôn mềm mại và mịn màng sau mỗi lần sử dụng."
Body Care,Johnson's,Baby Oil,300ml,120.000 đ,180.000 đ,28.0,https://down-vn.img.susercontent.com/file/vn-11134207-7ra0g-m7g21x9doz1y26.webp,"Dòng sản phẩm Baby Oil của Johnson's giúp làm sạch, cấp ẩm và nuôi dưỡng làn da toàn thân một cách toàn diện. Công thức nhẹ dịu, hương thơm thư giãn mang lại cảm giác dễ chịu, giúp da luôn mềm mại và mịn màng sau mỗi lần sử dụng."
Body Care,Johnson's,Baby Lotion,500ml,150.000 đ,220.000 đ,25.0,https://down-vn.img.susercontent.com/file/sg-11134201-7rdwh-mdenutj74dp13f.webp,"Dòng sản phẩm Baby Lotion của Johnson's giúp làm sạch, cấp ẩm và nuôi dưỡng làn da toàn thân một cách toàn diện. Công thức nhẹ dịu, hương thơm thư giãn mang lại cảm giác dễ chịu, giúp da luôn mềm mại và mịn màng sau mỗi lần sử dụng."
Body Care,Biore,UV Body Care Serum,150ml,220.000 đ,280.000 đ,20.0,https://down-vn.img.susercontent.com/file/vn-11134201-7ra0g-madw7ygi0tzrd1.webp,"Dòng sản phẩm UV Body Care Serum của Biore giúp làm sạch, cấp ẩm và nuôi dưỡng làn da toàn thân một cách toàn diện. Công thức nhẹ dịu, hương thơm thư giãn mang lại cảm giác dễ chịu, giúp da luôn mềm mại và mịn màng sau mỗi lần sử dụng."
Body Care,Anessa,Perfect UV Body Gel,90g,520.000 đ,620.000 đ,10.0,https://down-vn.img.susercontent.com/file/a64a36b9131bc38baad1534a37bd14a5.webp,"Dòng sản phẩm Perfect UV Body Gel của Anessa giúp làm sạch, cấp ẩm và nuôi dưỡng làn da toàn thân một cách toàn diện. Công thức nhẹ dịu, hương thơm thư giãn mang lại cảm giác dễ chịu, giúp da luôn mềm mại và mịn màng sau mỗi lần sử dụng."
Body Care,Nivea,Sun Protect Body SPF50,125ml,220.000 đ,280.000 đ,18.0,https://down-vn.img.susercontent.com/file/sg-11134201-22110-fxibee4zvmjvc0.webp,"Dòng sản phẩm Sun Protect Body SPF50 của Nivea giúp làm sạch, cấp ẩm và nuôi dưỡng làn da toàn thân một cách toàn diện. Công thức nhẹ dịu, hương thơm thư giãn mang lại cảm giác dễ chịu, giúp da luôn mềm mại và mịn màng sau mỗi lần sử dụng."
Body Care,Vaseline,Gluta Hya Serum Burst Lotion,330ml,220.000 đ,280.000 đ,8.0,https://down-vn.img.susercontent.com/file/vn-11134207-81ztc-mm70o717olxk6f.webp,"Dòng sản phẩm Gluta Hya Serum Burst Lotion của Vaseline giúp làm sạch, cấp ẩm và nuôi dưỡng làn da toàn thân một cách toàn diện. Công thức nhẹ dịu, hương thơm thư giãn mang lại cảm giác dễ chịu, giúp da luôn mềm mại và mịn màng sau mỗi lần sử dụng."
Body Care,Dove,Body Love Lotion,400ml,220.000 đ,220.000 đ,10.0,https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-mdmt8zqojr5ba3.webp,"Dòng sản phẩm Body Love Lotion của Dove giúp làm sạch, cấp ẩm và nuôi dưỡng làn da toàn thân một cách toàn diện. Công thức nhẹ dịu, hương thơm thư giãn mang lại cảm giác dễ chịu, giúp da luôn mềm mại và mịn màng sau mỗi lần sử dụng."
Body Care,Medimix,Xà Phòng Thảo Dược,125g,50.000 đ,80.000 đ,45.0,https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lteyfhqtfv6h27.webp,"Dòng sản phẩm Xà Phòng Thảo Dược của Medimix giúp làm sạch, cấp ẩm và nuôi dưỡng làn da toàn thân một cách toàn diện. Công thức nhẹ dịu, hương thơm thư giãn mang lại cảm giác dễ chịu, giúp da luôn mềm mại và mịn màng sau mỗi lần sử dụng."
Body Care,Dettol,Xà Phòng Original,100g,40.000 đ,70.000 đ,50.0,https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lq9yiuqz8dea0f.webp,"Dòng sản phẩm Xà Phòng Original của Dettol giúp làm sạch, cấp ẩm và nuôi dưỡng làn da toàn thân một cách toàn diện. Công thức nhẹ dịu, hương thơm thư giãn mang lại cảm giác dễ chịu, giúp da luôn mềm mại và mịn màng sau mỗi lần sử dụng."
Body Care,Lux,Sữa Tắm Magical Spell,850g,180.000 đ,240.000 đ,30.0,https://down-vn.img.susercontent.com/file/sg-11134253-824iz-mflj3ntskjkb35.webp,"Dòng sản phẩm Sữa Tắm Magical Spell của Lux giúp làm sạch, cấp ẩm và nuôi dưỡng làn da toàn thân một cách toàn diện. Công thức nhẹ dịu, hương thơm thư giãn mang lại cảm giác dễ chịu, giúp da luôn mềm mại và mịn màng sau mỗi lần sử dụng."
Body Care,Lux,Sữa Tắm Soft Touch,850g,180.000 đ,240.000 đ,28.0,https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lt8xtkc109ehea.webp,"Dòng sản phẩm Sữa Tắm Soft Touch của Lux giúp làm sạch, cấp ẩm và nuôi dưỡng làn da toàn thân một cách toàn diện. Công thức nhẹ dịu, hương thơm thư giãn mang lại cảm giác dễ chịu, giúp da luôn mềm mại và mịn màng sau mỗi lần sử dụng."
Body Care,The Body Shop,Foot Cream Peppermint,100ml,320.000 đ,420.000 đ,12.0,https://down-vn.img.susercontent.com/file/vn-11134207-7qukw-ljv3l8k1kt8i90.webp,"Dòng sản phẩm Foot Cream Peppermint của The Body Shop giúp làm sạch, cấp ẩm và nuôi dưỡng làn da toàn thân một cách toàn diện. Công thức nhẹ dịu, hương thơm thư giãn mang lại cảm giác dễ chịu, giúp da luôn mềm mại và mịn màng sau mỗi lần sử dụng."
Body Care,Scholl,Kem Dưỡng Gót Chân,60ml,220.000 đ,280.000 đ,16.0,https://down-vn.img.susercontent.com/file/vn-11134207-81ztc-mo3qfaswlwjk3f.webp,"Dòng sản phẩm Kem Dưỡng Gót Chân của Scholl giúp làm sạch, cấp ẩm và nuôi dưỡng làn da toàn thân một cách toàn diện. Công thức nhẹ dịu, hương thơm thư giãn mang lại cảm giác dễ chịu, giúp da luôn mềm mại và mịn màng sau mỗi lần sử dụng."
Body Care,Dove,Antiperspirant Spray Original,150ml,150.000 đ,220.000 đ,22.0,https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-m1wg8ppc89fje7.webp,"Dòng sản phẩm Antiperspirant Spray Original của Dove giúp làm sạch, cấp ẩm và nuôi dưỡng làn da toàn thân một cách toàn diện. Công thức nhẹ dịu, hương thơm thư giãn mang lại cảm giác dễ chịu, giúp da luôn mềm mại và mịn màng sau mỗi lần sử dụng."
Body Care,Nivea,Deodorant Spray Fresh Natural,150ml,150.000 đ,220.000 đ,20.0,https://down-vn.img.susercontent.com/file/vn-11134207-7ra0g-m77x4d6t8mhk42.webp,"Dòng sản phẩm Deodorant Spray Fresh Natural của Nivea giúp làm sạch, cấp ẩm và nuôi dưỡng làn da toàn thân một cách toàn diện. Công thức nhẹ dịu, hương thơm thư giãn mang lại cảm giác dễ chịu, giúp da luôn mềm mại và mịn màng sau mỗi lần sử dụng."
Body Care,Rexona,Men Motion Sense,150ml,150.000 đ,220.000 đ,20.0,https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-ls3mq2v20d5le4.webp,"Dòng sản phẩm Men Motion Sense của Rexona giúp làm sạch, cấp ẩm và nuôi dưỡng làn da toàn thân một cách toàn diện. Công thức nhẹ dịu, hương thơm thư giãn mang lại cảm giác dễ chịu, giúp da luôn mềm mại và mịn màng sau mỗi lần sử dụng."
Body Care,Old Spice,Deodorant Spray Wolfthorn,150ml,180.000 đ,240.000 đ,16.0,https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-mc90xtjh4blo52.webp,"Dòng sản phẩm Deodorant Spray Wolfthorn của Old Spice giúp làm sạch, cấp ẩm và nuôi dưỡng làn da toàn thân một cách toàn diện. Công thức nhẹ dịu, hương thơm thư giãn mang lại cảm giác dễ chịu, giúp da luôn mềm mại và mịn màng sau mỗi lần sử dụng."
Body Care,Head & Shoulders,Dầu Gội Cool Menthol,650ml,220.000 đ,280.000 đ,20.0,https://down-vn.img.susercontent.com/file/sg-11134253-825bd-mfssh2r4rtvu3d.webp,"Dòng sản phẩm Dầu Gội Cool Menthol của Head & Shoulders giúp làm sạch, cấp ẩm và nuôi dưỡng làn da toàn thân một cách toàn diện. Công thức nhẹ dịu, hương thơm thư giãn mang lại cảm giác dễ chịu, giúp da luôn mềm mại và mịn màng sau mỗi lần sử dụng."
Body Care,Pantene,Dầu Gội Smooth Silky,650ml,220.000 đ,280.000 đ,18.0,https://down-vn.img.susercontent.com/file/vn-11134207-7ra0g-m8w46mmfnc07b7.webp,"Dòng sản phẩm Dầu Gội Smooth Silky của Pantene giúp làm sạch, cấp ẩm và nuôi dưỡng làn da toàn thân một cách toàn diện. Công thức nhẹ dịu, hương thơm thư giãn mang lại cảm giác dễ chịu, giúp da luôn mềm mại và mịn màng sau mỗi lần sử dụng."
Body Care,Tsubaki,Premium Moist Shampoo,490ml,320.000 đ,420.000 đ,14.0,https://down-vn.img.susercontent.com/file/vn-11134207-81ztc-mmllh6h4gt8j5f.webp,"Dòng sản phẩm Premium Moist Shampoo của Tsubaki giúp làm sạch, cấp ẩm và nuôi dưỡng làn da toàn thân một cách toàn diện. Công thức nhẹ dịu, hương thơm thư giãn mang lại cảm giác dễ chịu, giúp da luôn mềm mại và mịn màng sau mỗi lần sử dụng."
Body Care,Tsubaki,Premium Repair Conditioner,490ml,320.000 đ,420.000 đ,12.0,https://down-vn.img.susercontent.com/file/vn-11134207-81ztc-mld9g19qtaf962.webp,"Dòng sản phẩm Premium Repair Conditioner của Tsubaki giúp làm sạch, cấp ẩm và nuôi dưỡng làn da toàn thân một cách toàn diện. Công thức nhẹ dịu, hương thơm thư giãn mang lại cảm giác dễ chịu, giúp da luôn mềm mại và mịn màng sau mỗi lần sử dụng."
Body Care,Fino,Premium Touch Hair Mask,230g,280.000 đ,350.000 đ,18.0,https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mfp3y2rwb7rca9.webp,"Dòng sản phẩm Premium Touch Hair Mask của Fino giúp làm sạch, cấp ẩm và nuôi dưỡng làn da toàn thân một cách toàn diện. Công thức nhẹ dịu, hương thơm thư giãn mang lại cảm giác dễ chịu, giúp da luôn mềm mại và mịn màng sau mỗi lần sử dụng."
Body Care,Mise En Scene,Perfect Serum Original,80ml,220.000 đ,280.000 đ,22.0,https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mgq1sz89728844.webp,"Dòng sản phẩm Perfect Serum Original của Mise En Scene giúp làm sạch, cấp ẩm và nuôi dưỡng làn da toàn thân một cách toàn diện. Công thức nhẹ dịu, hương thơm thư giãn mang lại cảm giác dễ chịu, giúp da luôn mềm mại và mịn màng sau mỗi lần sử dụng."
Body Care,Lucido-L,Argan Rich Oil,60ml,220.000 đ,280.000 đ,18.0,https://down-vn.img.susercontent.com/file/vn-11134207-81ztc-mlz6rmxep894aa.webp,"Dòng sản phẩm Argan Rich Oil của Lucido-L giúp làm sạch, cấp ẩm và nuôi dưỡng làn da toàn thân một cách toàn diện. Công thức nhẹ dịu, hương thơm thư giãn mang lại cảm giác dễ chịu, giúp da luôn mềm mại và mịn màng sau mỗi lần sử dụng."
Body Care,TSUBUPRON,Hair Treatment Mask,180g,250.000 đ,320.000 đ,12.0,https://down-vn.img.susercontent.com/file/sg-11134201-23020-org6qz3ui0mv5b.webp,"Dòng sản phẩm Hair Treatment Mask của TSUBUPRON giúp làm sạch, cấp ẩm và nuôi dưỡng làn da toàn thân một cách toàn diện. Công thức nhẹ dịu, hương thơm thư giãn mang lại cảm giác dễ chịu, giúp da luôn mềm mại và mịn màng sau mỗi lần sử dụng."
Body Care,Ouai,Hair Oil,45ml,850.000 đ,980.000 đ,8.0,https://down-vn.img.susercontent.com/file/sg-11134253-824j2-mflldxeienf0b8.webp,"Dòng sản phẩm Hair Oil của Ouai giúp làm sạch, cấp ẩm và nuôi dưỡng làn da toàn thân một cách toàn diện. Công thức nhẹ dịu, hương thơm thư giãn mang lại cảm giác dễ chịu, giúp da luôn mềm mại và mịn màng sau mỗi lần sử dụng."
Body Care,Moroccanoil,Treatment Original,100ml,1.200.000 đ,1.400.000 đ,6.0,https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-mcn81b6i5hss92.webp,"Dòng sản phẩm Treatment Original của Moroccanoil giúp làm sạch, cấp ẩm và nuôi dưỡng làn da toàn thân một cách toàn diện. Công thức nhẹ dịu, hương thơm thư giãn mang lại cảm giác dễ chịu, giúp da luôn mềm mại và mịn màng sau mỗi lần sử dụng."
Body Care,Kerastase,Elixir Ultime Hair Oil,100ml,1.450.000 đ,1.650.000 đ,5.0,https://down-vn.img.susercontent.com/file/vn-11134201-7ras8-maqekhxgrq2p72.webp,"Dòng sản phẩm Elixir Ultime Hair Oil của Kerastase giúp làm sạch, cấp ẩm và nuôi dưỡng làn da toàn thân một cách toàn diện. Công thức nhẹ dịu, hương thơm thư giãn mang lại cảm giác dễ chịu, giúp da luôn mềm mại và mịn màng sau mỗi lần sử dụng."
Body Care,Loreal Elseve,Hyaluron Moisture Shampoo,650ml,220.000 đ,280.000 đ,20.0,https://down-vn.img.susercontent.com/file/sg-11134201-824hc-mf3fja8j3mkv29.webp,"Dòng sản phẩm Hyaluron Moisture Shampoo của Loreal Elseve giúp làm sạch, cấp ẩm và nuôi dưỡng làn da toàn thân một cách toàn diện. Công thức nhẹ dịu, hương thơm thư giãn mang lại cảm giác dễ chịu, giúp da luôn mềm mại và mịn màng sau mỗi lần sử dụng."
Body Care,Loreal Elseve,Hyaluron Conditioner,650ml,220.000 đ,280.000 đ,18.0,https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mifrpjbamu4jc9.webp,"Dòng sản phẩm Hyaluron Conditioner của Loreal Elseve giúp làm sạch, cấp ẩm và nuôi dưỡng làn da toàn thân một cách toàn diện. Công thức nhẹ dịu, hương thơm thư giãn mang lại cảm giác dễ chịu, giúp da luôn mềm mại và mịn màng sau mỗi lần sử dụng."
Body Care,Tresemme,Keratin Smooth Shampoo,620ml,180.000 đ,240.000 đ,22.0,https://down-vn.img.susercontent.com/file/vn-11134207-81ztc-mk8bmtrnxlvoa2.webp,"Dòng sản phẩm Keratin Smooth Shampoo của Tresemme giúp làm sạch, cấp ẩm và nuôi dưỡng làn da toàn thân một cách toàn diện. Công thức nhẹ dịu, hương thơm thư giãn mang lại cảm giác dễ chịu, giúp da luôn mềm mại và mịn màng sau mỗi lần sử dụng."
Body Care,Tresemme,Keratin Smooth Conditioner,620ml,180.000 đ,240.000 đ,20.0,https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-mbrtuapufi4u17.webp,"Dòng sản phẩm Keratin Smooth Conditioner của Tresemme giúp làm sạch, cấp ẩm và nuôi dưỡng làn da toàn thân một cách toàn diện. Công thức nhẹ dịu, hương thơm thư giãn mang lại cảm giác dễ chịu, giúp da luôn mềm mại và mịn màng sau mỗi lần sử dụng."
Body Care,Cocoon,Tinh Dầu Bưởi,140ml,220.000 đ,280.000 đ,24.0,https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-m20tgkw8o7haf8.webp,"Dòng sản phẩm Tinh Dầu Bưởi của Cocoon giúp làm sạch, cấp ẩm và nuôi dưỡng làn da toàn thân một cách toàn diện. Công thức nhẹ dịu, hương thơm thư giãn mang lại cảm giác dễ chịu, giúp da luôn mềm mại và mịn màng sau mỗi lần sử dụng."
